ID	QuestionBody	wikipediaURL	movieName
384	i have seen this movie around a decade or two. It is colored. It is in english language. The plot is: the man (i forgot if it is a priest or a police… or neither) is investigating a cult slash village because there is something fishy about the town. The kids (might include teenagers) are missing. And it is because they are being collected by the mysterious cult. The nice thing about this movie is that the kids that are being collected should be physically beautiful (dont get me wrong what beautiful means, i just want to remember this movie). They are being collected because satan is coming back to earth beautifully. The scene i remember: the child is riding a horse in her nightgown and or with or without the man who is investigating. I think she was trying to seduce him if he was there with her on the horse. There is another scene that one of them, the child or the man is being dragged by the horse alone. Noone is on top of the horse. But it is sort of controlled by the cult using powers. Some of the kids are found but they are all kind of asleep or their faces are all cut off. The kid is the last one already for the preparation of the coming of satan here on earth to be beautiful. The dialogue i remember was: satan is coming back to earth beautiful. May not be exact. Ending: i think the cult didn’t succeed. You can say it was a happy ending for a thriller/horror movie. Or i could be wrong. Pls help me find the title. Ive been thinking about this for months already. ?	https://en.wikipedia.org/wiki/The_Eighteenth_Angel	The Eighteenth Angel
189	Ive been trying to find a movie that I saw either six or seven years ago. This is what I can remember: A girl inherits her grandfather’s house after he passes away. She moves in and plans to remodel. Theres a next door neighbour, a male, he gets involved with the girl. I think he’s a carpenter, and one night to make sure the girl is okay, they stay at his place and sleep there. I think there were wood planks and tools around. One time she goes into the kitchen, turns on the chandelier light, and sees creepy baby dolls hanging from the light. I think there were notes attached. Another time, she had just finished fixing the wall of the bathroom. Just a little bit later she finds the wall smashed (it was glass) late at night. At the end of the movie a man came into the house and her and the girl fought. The plot is probably that the man wants her grandfathers money. Now that I think about it, the male who’s protecting her might be the carpenter renovating the house, but I can’t remember. I believe I saw the movie between 2009-2011. I thought the word August was in the title, or it could be an actors name. Please help, this has been driving me insane for years ? My mom doesn’t remember watching it at all and I feel crazy like I imagined it.	https://en.wikipedia.org/wiki/Tribute_(2009_film)	Tribute (2009 film)
765	Ok. All I remember was there were a few teenagers and they were driving in the rain. Then this girl, one of the teenagers, getting chased by something. And a scene where she was in a class and her nose started bleeding and it bled so much it ran down her leg. Then the ending. She woke up and was in a wrecked car, the one from the beginning, and was the only one alive. All of her other friends were dead. It was late 90s to early 2000’s when I saw it.	https://en.wikipedia.org/wiki/Soul_Survivors	Soul Survivors
1057	early-mid 1990’s movie-a teenage boy is hiding in the back seat of a car being driven by the killer who doesn’t know the boy is in the car. need title help….	https://en.wikipedia.org/wiki/Domestic_Disturbance	Domestic Disturbance
243	I remember watching the trailer maybe a year ago I think the films maybe 4 years old. Everyone has like this timer on their arms which is basically how long they have to live. I think it’s the currency in the film. The rich have way more time and can live forever basically. Anyway this rich guy who says he’s lived long enough swaps his time with the main character. I can’t really remember what else happens in the trailer I think he wants to free everyone from the timer thing.	https://en.wikipedia.org/wiki/In_Time	In Time
381	This movie was made in the late 90s/early 80s and is about a warrior of some kind who was in a desert at the beginning of the movie, I think battling someone, then goes through a portal to the late 80s or early 90s to a big metropolitan area such as NY, Chicago, etc, and is followed by a villain that’s trying to kill him. This could have been traveling into the future or it could be a parallel universe, I can’t remember. The lead character was really muscular and was wearing body armor over his chest but also had small shorts or a loin cloth of some kind. I remember you could see a lot of muscle. He is aided by a present day girl and falls for her I believe, and I think in the end he defeats the villain and brings her back in time (or parallel universe) with him. It’s not Masters of the Universe. And I’ve looked through several time travel movie lists and haven’t found it. I used to see it on showtime or cinemax like once a week in the mid to late 90s. Usually at 5-8am on a Saturday or Sunday morning. Anyone have any ideas? It’s driving me crazy!	https://en.wikipedia.org/wiki/Beastmaster_2:_Through_the_Portal_of_Time	Beastmaster 2: Through the Portal of Time
940	So it was around 2011 or 2012 and I had bought one of those 8 pack horror movie things from the dvd store and I only liked one of the movies but I can’t remember the name.  There was a girl she had dark hair I don’t remember her name, and she was just dreaming the whole movie. There was a part where she was working graveyard at the gas station and she almost got killed by some man he was trying to cut her. And she gets off and her boyfriend was gonna pick her up in a light blue truck.. And it ends up not being him it’s the same dude. Then she goes to school and she sees him again, gets upset and leaves. And there’s a part where she goes drug down into her basement by this guy and she gets her face cut off…she’s dreaming all of this tho but you never know she is dreaming until after it happened. There’s a part where that blue truck is driving with her boyfriends body in the back of the truck with the guy driving it or something. It was an older movie though like 2007. I really cannot remember the name please help	https://en.wikipedia.org/wiki/Salvage_(2006_film)	Salvage (2006 film)
302	I turned on the TV one night and found this gem. I don’t think I saw the beginning, but basically a single man moves into a house, hears strange noises, sees a ghost, and figures out that his place is haunted. He does some research and – a bit hazy on this part – finds that a woman was murdered there under suspicious circumstances. He has a kind of Somewhere In Time connection to this woman from the past. His attractive next door neighbor helps him solve the mystery and they dig up the dead woman’s body in his basement. After that, the woman’s ghost returns again, but this time she is in a beautiful form and makes love to him. Nevertheless, after their night of passion the gh0st still tries to kill him with a gas from the oven. The ghost keeps returning and attempting to kill the guy because the only way they can be together again is if the guy dies.  Eventually, the guy agrees to cross over to the other side by drowning in a lake with the ghost. What’s the name of this movie? I saw it probably in the mid 90’s on the Lifetime channel of some such.	https://en.wikipedia.org/wiki/The_Forgotten_One_(film)	The Forgotten One (film)
363	I would like you to help me about a TV series which I used to watch in my teens. This is about a Journalist or Newspaper reporter who worked in this office, he was tall, fair had blue eyes and always wore glasses he used to wear leather jackets and cowboy shoes and generally he always travelled from one place to another with a motor and he also had a dog too. He had an affair sort of with one of his colleuges. She was also tall with brown eyes and hair. I dont remember any particular scene from the series Please help me with this tv series	http://en.wikipedia.org/wiki/Scoop_%28TV_series%29	Scoop %28TV series%29
751	My friend has memories of this tv show he used to watch and have copies of on vhs but he can’t remember what the show was. He says it was an English speaking show airing around the same time as first generation Power Rangers, and the plot is about a boy meeting a scientist and helping him locate strange crystals. Together with the help of a warrior girl and a troll who’s hair glows when a crystal is near they travel in their ship across various dimensions in search of these things, and with all sorts of other adventures along the way. the last episode, to the best of my friends recollection, involves the cast’s ship being damaged and then forced to combine the crystals to transport themselves to a new location where another crystal is near. There the warrior girl bites a mushroom that turns out to be a living race and gets poisoned, and the boy goes off to search for a cure. I’m at a loss myself, but has anyone else heard of this show and can provide any more information? It would be appreciated.	https://en.wikipedia.org/wiki/Josh_Kirby..._Time_Warrior!	Josh Kirby... Time Warrior!
541	I wiill be very schematic. The movie is quite recent (I would say not older than 10 years but is probably a lot more recent than that).  kids A and B are playing the garden kids A asks his father (father A) if they can play with the bow father A says yeah no problem do what you want I’m on the phone (or something like that, he was quite busy and careless, wife is not home) one of the kids (kids B) ends up with an arrow in the chest or something. goes to the hospital and probably into a coma father B (father of the kid in the hospital) will blame father A for being such an irresponsible idiot father A was careless and irresponsible because he was either on the phone with his lover (cheating) or even speaking with the woman who was hiding in the house.    Something like that….pleeeeeease.	https://en.wikipedia.org/wiki/We_Need_to_Talk_About_Kevin_(film)	We Need to Talk About Kevin (film)
370	What I remember is this: There is a couple who meet up at the start of the film and it seems like they haven’t seen each other in a while. The go on a sort of holiday where they encounter a series of people and mess with them/ruin their lives. For example they convince a married couple into swinging with them, by at the last minute stop it from happening and shame them. At another point the woman pretends to be a woman with dementia’s daughter and tells her lot’s of terrible things. I think the film ends revealing that they aren’t married to each other but just meet up once a year to do this to people.	https://en.wikipedia.org/wiki/Silver_Tongues	Silver Tongues
330	Film Production Date: Unknown Film is in: Color Setting: Probably pre-Internet Actors: VERY MAYBE Sarah Michelle Gellar and Matthew Broderick, both quite young (teens) I have seen only one scene of this movie (or TV series episode?) that circulated the net as animated GIF with (yellow/white? subtitles), maybe on imgur.com or a similar site. The scene goes like this:  A young girl and a young boy (both 12-16, I’d guess), both half-dressed, seemingly a bit shy and totally clueless about sex, try to have either sex or perform a handjob on the boy. They stand in a simply furnished room with (IIRC) not much more than a bed, a chair and maybe a table.   They alternately make suggestions (more like guesses) how to go about it. When the boy makes a suggestion, he repeatedly refers to horses (“like I’ve seen horses do”, something along those lines).   One of the suggestions is that the girl should stand on a chair.   At one point, the girl tells the boy to stop making references to horses.   At one point, the girl removes her bra (no nudity is shown, thanks to the camera perspective / clipping).   At the end of the scene, the girl is seen having her hands near/in the boy’s genital area and remarking something like “oh, only so little (liquid)?”.  The girl had a “smiling dimple” that reminded me of Sarah Michelle Gellar, but I’m absolutely unsure. Even more so with Matthew Broderick. Any help appreciated!	https://en.wikipedia.org/wiki/Skipped_Parts	Skipped Parts
974	I believe I saw this on HBO in the late 1980s or early 1990s.  It had something to do with two teen girls–sisters maybe, where one was the “attractive and outgoing” one, the other was shy.  For some reason they had to live in a house with a woman in her 30s (or so) who was a little “off” – like in a 1930s or 40s sense (which is around when it took place) – i.e., she liked to go out, drink, etc.  I believe an old woman live there too (perhaps the 30-ish woman’s mother??)  Anyhow, I faintly remember a train track/train bridge scene where they were sitting on the bridge.  This is in English, and in color.	https://en.wikipedia.org/wiki/Housekeeping_(film)	Housekeeping (film)
989	I saw this movie on Showcase Canada late at night around 2002 or 2003. It wasn’t a new movie but they usually played European Arthouse flicks late at night. It wasn’t a TV movie, that’s for sure. The movie was in color, looked like it might have been made in the late 80s or 90s. I was changing channels a lot but I kept coming back to it, so I don’t know the whole plot. In fact, the first scene I remember of this movie was a bathroom scene where two dudes were fighting. The bathroom looked more like a locker-room shower than a traditional stall-based bathroom. As in, there were open shower faucets above and linoleum tiles below. Again, I was changing channels a lot so this scene may have been from the end of a different movie.   The next two scenes I remember are definitely from the same movie: When I came back to the movie after switching channels, it seemed like a boy and girl were kidnapped by a crazy old guy and were forced to live under his floorboards. I think there were a couple scenes where he brought the girl up from the floorboard hiding place to cook for him or something? The dude was chained below I believe. There was also a scene at the end were the two teens were running away from the old man, naked, and jumped in a pond within the forest. I believe the old man was killed by them eventually. I don’t think this was an English language film, if that helps. The forest was fairly grassy/woodlandy. Like there was a lot of green, it was probably spring/summer. The cabin where the two teens were held was very dilapitated…and the old man himself had jerky body-language. Imagine Rutger Hauer in The Hitcher, but even more skeevy in terms of appearence.	https://en.wikipedia.org/wiki/Criminal_Lovers	Criminal Lovers
698	Two young girls take a little engined boat down a river to find treasure in a cave or something. The river looked “Grand Canyon-esque” we find out one of the girls mom gets beat up really bad by her husband and at the end he gets arrested. I believe the girls find the treasure or what they were looking for. Saw this on tv in color. I think it’s from 90’s early 2000s.	https://en.wikipedia.org/wiki/Gold_Diggers:_The_Secret_of_Bear_Mountain	Gold Diggers: The Secret of Bear Mountain
459	Color movie, I’m thinking mid-70s but maybe 80s. Most distinctive thing is that there was a population of evil underground dwellers or cave dwellers–not normal human beings; looked like Oompa-Loompas but with opposite colors (blues and whites, white hair), and they weren’t little people, they regular-sized adults.  They were like a mindless army; I think they were commanded by a main bad guy who was a regular human being, but evil.  The anti-Oompa-Loompas all carried a ridiculous weapon:  looked like a big wooden cooking spoon, and it must have carried some very potent poison.  They’d flick the spoon at their target (using two hands–one on the shaft of the spoon, and the other holding back the top of the spoon to offer resistance, to give the shot some “pop”), and I guess that caused poison pellets or something to fly at the victim, because any normal human who got hit by one of these shots died in seconds.  The victims were a group of men an women, I think a mix of scientists and civilians or something.  Anyone?  Anyone?!	https://en.wikipedia.org/wiki/What_Waits_Below	What Waits Below
877	I recall a scene or two from a black and white movie in which an insane mother tortures her young daughter by giving her laxatives and enemas and ties her to a chandalier. I believe it was from the 1980’s.	https://en.wikipedia.org/wiki/Sybil_(1976_film)	Sybil (1976 film)
451	When I was younger, I watched a terrible 80s movie that was in American English and in color.  The only things I really remember from the movie were that there was a male character with brown hair who was engaged to be married.  His bride-to-be also had brown, typical 80s curly/permed hair.  The man drove a nice car, could have been an 80s model Lamborghini, and I also recall it had a car phone.  Anyway, the man ate some sketchy food, and ended up getting feeling very sick that night.  In his feverish dreams, he had a dream that his fiancee was inside his spleen or something.  I believe she was wearing a wedding dress in his dream.  That’s pretty much all I remember.	https://en.wikipedia.org/wiki/It_Takes_Two_(1988_film)	It Takes Two (1988 film)
348	For years I’ve been trying to remember something I would have seen on cable TV probably in the 80s.  I’m not sure if it was a scene from a movie or perhaps an anthology horror TV show.  From what little I remember it looked like it was set in England in the same period that a lot of Hammer horror was.  I don’t remember if there was a real vampire in the story at all or not, but I think not.  I basically just recall someone tricking a man into staking another man to death under the pretense that he was a vampire… So I think the guy kills someone, then draws some blood from the neck with a syringe.  He then drugs or knocks out some other guy and ends up dumping him in a crate in the attic, and uses the syringe to leave trickles of blood from this guy’s mouth.  Then he goes and gets another person (an older superstitious man) and takes him up to the attic and is like “look!  a vampire!” so the other guy stakes him to death. This has been a memory fragment of mine for a LONG time so I’d be very grateful for any help!  Thanks!	https://en.wikipedia.org/wiki/Dead_of_Night	Dead of Night
284	Ok, I’ve seen this movie somewhere around 2008 I think. It was in english and in colour. What I remember is that a group of young people find a vampire and there’s a scene where he’s tied to a chair, and someone throws loads of seeds or something, and the vampire counts it while it’s still in the air. Now I’m not even sure if it was a vampire. Also, I remember some scene with a bathtub. Pls help I’ve been trying to find it for some time now!	https://en.wikipedia.org/wiki/Dracula_II:_Ascension	Dracula II: Ascension
157	Its a Van Damme movie baaed on human trafficking, it starts where he rescued a little boy and rode off with him on a motorcycle, I think it a (2012-2016) movie. (from comments)	https://en.wikipedia.org/wiki/Six_Bullets	Six Bullets
345	I hope someone here can help me! it’s a movie that i saw around 6 ago on tv (not sure). its a movie about a group people (5) that Break Into a house ans accidentally kill a woman, they had weird white masks. in the end of the movie one of the mans is in hospital bed . I remember that the movie had a bad ending. The hole movie wasn’t really happy. The jumping between scenes was also very strange. Rooms with to mush color and conversations about thing that didn’t fit in the movie. I saw the movie when I was 12 or something, so its also possible that i just didn’t understand the context of the hole movie. It was a very long movie 3+hour including commercial breaks.       I hope someone here can help ?	https://en.wikipedia.org/wiki/A_Clockwork_Orange_(film)	A Clockwork Orange (film)
475	Im trying to remember if it was a movie or series on disney channel most likely. with a blue dude or alien, idk, which one he was he was blue though and he wore black sun glasses sometimes and a brown jacket and there was a red robot that with him all the time. it was like they lived inside someone body or something. and of course there was a bad guy and the blue guy liked a girl too i cant quit remember what she looked like or anything else about it though.	https://en.wikipedia.org/wiki/Osmosis_Jones	Osmosis Jones
443	I believe this is was the early 2000s and in color. Not sure if it was part of a tv show series or a movie. I only remember bits and pieces. A couple of friends stop at this trading post like shop in the woods. A girl is looking at the stuff and notice there are teeth necklaces and there are these things with cool designed on them(turns out it is tattooed human skin). There was a scene I believe where one of the friends gets taken in the back to get skinned because he has tattoos. Another friend goes to the bathroom and I think one of the stalls has no toilet ( at least I think this scene was in the show or movie). I remember there being a jar with what looks like water and little things swimming around in it that I think one of the friends are made to drink. And I believe the friend that realizes what’s going on tries to escape and starts running through the woods along the road.	https://en.wikipedia.org/wiki/Night_Visions_(TV_series)	Night Visions (TV series)
938	There’s this film (thriller) that involves a family and something happens to their car which makes them go to a police station. The area is very remote. At the station there is a man (?) and a woman who appear to be nice and helpful. But they end up holding the family hostage in the station and killing (shoot with guns) everyone inside it. Only a little girl escapes and is seen by the side of the road in a field of grass when the couple drive away. The Couple see the girl and the woman asks the man ‘What should we do about her?’ and the man replies something like ‘leave her’. And she says to him ‘ aw you’re so kind’ or something like that. I know this is so vague and unclear, but I would really appreciate anyone’s help. ?	https://en.wikipedia.org/wiki/Surveillance_(2008_film)	Surveillance (2008 film)
837	Very late one night I saw part of a very long post-apocalyptic film (as in multiple hours), maybe filmed in Australia or about Australia. I though that it ended in a cave. Seen in the 80’s, I think.   Thanks for the help.	https://en.wikipedia.org/wiki/Until_the_End_of_the_World	Until the End of the World
975	Husband was about 10 or 9 when he saw some Kids show or movie on VHS (’95 or ’96) at his Grandma’s house. It was in color and animated. “It was in English.  The movie was about two opposing groups in a home computer tower. They fought each other there all the time. But in the movie there is a power surge to the computer and opens a portal for the bad computer programs to escape to our world. Now for the programs to get around they would fly around on what looked like microchips. But in the human world they transformed human items into new ships. One ship was a flashlight, another was an alarm clock. They continue their fight in our world until the good guys round up all the bad ones and bring them back to the computer world.”	https://en.wikipedia.org/wiki/Computer_Warriors	Computer Warriors
309	I saw it in the early 90s. I remember a scene where a man was hiding in a closet with white doors with air gaps. When the man stepped out of the closet, he had his pointing finger made out of metal with a hole. This metal finger was a gun. Another scene from this movie is where some kind of ship is being shrinked (by 1000 times) and entered some pink/orange tunnels (maybe a human body..).	https://en.wikipedia.org/wiki/Innerspace	Innerspace
486	I saw a movie (in English) on TV probably in the late 1970s. It had been a theatrical release, and was along the lines of The Great Escape, Three Days of the Condor, etc. There was a group of American and English officers who were going behind enemy lines on a mission. I don’t recall if it was WW2 or the Cold War. An English man (bald, with glasses, I think), said goodbye to his family in England and  his son in boarding school. Seems like his role was that of a cartographer or translator. They went off on their mission, and I think they were successful. But as they tried to escape, they were all supposed to get on an airplane. The enemy was chasing them, and the English man was shot. At the end, one of the officers was informing the boy at his school.	http://en.wikipedia.org/wiki/The_Wild_Geese	The Wild Geese
505	Two guys meet with some maffia or a gang in a house. They get separated and one of them is let into a big dining hall. After they let him wait for a couple of minutes, they bring in a big trash can with a foor sticking out. He then realises its the guy he came with (his friend possibly), and he freaks out and even throws up if I’m not mistaken. Please help me remember the name of this movie! Thanks ?	https://en.wikipedia.org/wiki/Bad_Boys_II	Bad Boys II
446	I was around 7-9yr old and would watch it at my great grandparents house on vhs. I was young so it must’ve been somewhat age appropriate, not like an adult movie. I remember the mom and dad kept having boys and they wanted a girl. Or maybe they kept having girls and wanted a boy. They kept one girl in the attic I believe, but it was bright with some windows, and the mom drew her a bath in a claw foot tub that was in like the middle of the room. She poored water on her and I think it was hot water. I think the girl would look out the window at her siblings outside. I can’t remember much more than that. It was in English and in color. I think the girl would wear a dress. I’m beginning to think I will never figure it out.	https://en.wikipedia.org/wiki/The_People_Under_the_Stairs	The People Under the Stairs
154	My friend saw this movie as a kid and it instilled a fear of public bathrooms for years. She says she pretended to fall asleep in the living room, fooling her parents, and saw a bit of a pretty scary movie – at least it was scary to her because she was a kid at the time. I’m guessing the year of the movie was somewhere between 1992 and 1996. From what I understand it was something of a ‘body snatchers’ type movie where some creature would kill people and masquerade around in their bodies. It was most likely set in a school. All the she can recall is scene in which a woman using a public restroom and something came from the ceiling and grabbed the woman up. The next thing you saw was her bloody high heel drop into the toilet. Any ideas?	https://en.wikipedia.org/wiki/The_Willies_(film)	The Willies (film)
868	Hello all, I only remember to see a couple enjoying there vacation somewhere far away on a boat in between a big lake. It is a very very silent place and provide chilling effect. Suddenly something happens in the water. Some black oily thing they say in water. They curiously keep on searching what is this black thing and how to escape it. What is in the water they keep on investigating. This seems to be a horror movie on water. No Fish, piranha or shark. Its plain horror about water and that black some thing. This black thing keeps on coming and moving spreading over the water like oil. Later i don’t remember. Please find the name of this movie Thanks in advance…	https://en.wikipedia.org/wiki/Creepshow_2	Creepshow 2
595	Ok. My dad had this movie when I was a kid in the 80’s.  It’s set in the future (like the 2000s)  It’s also really colorful,  live action.  There is this family that I believe lives under ground.  I remember weird food comes through hoses or pipes.  The food is either slimy or colorful and I think the family may be mutated.  I think the name is like the weird something or the freaky something.  But I haven’t seen it since the late 80’s early 90’s.	https://en.wikipedia.org/wiki/Meet_the_Hollowheads	Meet the Hollowheads
542	I saw this movie on HBO during the 80s. There was a girl with lots of boils on her body and she was being held in an old stone church by a weird priest. Two men and a woman rescue her by using acrobatic devices to avoid laser trip wires. They would swing along the ceiling and attach things to the wall to swing and climb on to avoid the lasers. I’m pretty sure it was in English and that I watched it on HBO as a kid. I’ve been trying to figure this out for years. Please help.	https://en.wikipedia.org/wiki/Treasure_of_the_Four_Crowns	Treasure of the Four Crowns
245	In college (early to mid 90s)  I remember seeing a film on Cinemax under their Vanguard Cinema umbrella about a young boy in a small farming community whose father is accused of being a killer/serial killer.  The kid then sets out to prove his father’s innocence.  There’s one scene that stands out where he passes two nuns in the road who stare at him and make strange animal noises (clucking maybe?).  In the end the boy finds out his dad is the killer and he raises his hands in the air and screams “noooo!”  It wasn’t in English and I thought the name of the film was “Dark Dreams” or “Dark Visions” but I can find no trace of it.	https://en.wikipedia.org/wiki/The_Reflecting_Skin	The Reflecting Skin
469	I saw this movie when I was really young, like, I’m gonna say between the ages of 5-6 (2004-2005), and the movie was most likely on a VHS tape that my mother rented from the library because that’s literally all my parents did for movies when I was little. It was in color, and I wanna say Whoopi Goldberg was in it, but again, I was young, and I can’t find anything on Whoopi’s IMDb page that might be the right movie, so it probably wasn’t her. Anyways. I think the premise was there were 3 (maybe 2?) kids, one who was a young boy (maybe 7-9 in age) and he somehow communicated with this lady through a TV and somehow the kid, his older brother, and some random girl have to go to this alternate world that I’m gonna assume is somehow in the TV. The one scene I remember from this movie is a basically never-ending road with identical, white houses all up and down it. At the same time every day all of the kids would come out of the houses and start exercising. The girls were dressed in pink sweatshirts and sweatpants and jumped rope, while the boys were dressed in blue sweatpants and sweatshirts and shot basketballs through hoops. All the kids were in sync and did the exact same thing, and this black car drove up and down the road to make sure the kids were abiding by the rules (as in, doing whatever exercise they were supposed to based on gender). There was one boy who starts throwing his basketball at the garage door of his house, and he gets taken in the black car to some place that I guess was to brainwash him into abiding by the rules… And that’s all I remember.	https://en.wikipedia.org/wiki/A_Wrinkle_in_Time_(2003_film)	A Wrinkle in Time (2003 film)
805	Hello,   Can anyone recognize this film? I saw it on middle 90´s on TV and it was a very grisly film about a guy (I remember he was long haired and maybe gray hair) from the future/alien who went to Medieval Europe to investigate something; He constantly returned to his ship to talk with someone on a screen. I remember it was very grisly with some gore in it. In the end, the bad guy kills someone close to the hero, which pisses him off a lot, and run to his ship to get some futuristic gun to kill the bad guy.	https://en.wikipedia.org/wiki/Hard_to_Be_a_God_(1989_film)	Hard to Be a God (1989 film)
585	I saw a television movie in the early 1970s about a teenage boy whose mother went for a routine checkup and died unexpectedly. But the boy, I believe his name was Harold, built himself a room behind the main living room wall and filled it with food and a bed, etc. and lived there. Other people came in, high schoolers have a party there, he watches everyone from a hole he has drilled through the wall. I don’t remember the name of this film, but it was scary.	https://en.wikipedia.org/wiki/Bad_Ronald	Bad Ronald
482	Hi, I saw a movie, probably 2 years ago, about a group of friends who end up in a small village. In this village live a few older residents who wear masks of animals during the whole movie (at least, I think it were masks), a pig’s head is one of the images that I remember clearly. The group of friends are being haunted the entire movie, trying to not get killed by the older residents most of the time. The last thing I know is that the movie ends with the original citizens betting over wich ”friend” will be able to run the longest time over a grassfield that leads them out of the city. At last, I want to apologize for the poor grammar and vocabulary of this post, I’m not really used to speak English…  Anyone know what I’m taking about? Please help me ?	https://en.wikipedia.org/wiki/Inbred_(film)	Inbred (film)
636	I saw this movie (can’t remember if it was a TV show or movie) on TV back when I was a kid, it was a horror movie that began with a family of inbred nobles? wearing very fancy clothing who wanted to keep the family line pure. Their family ate raw meat. the family then have a son and daughter, and then they family gets kill by a mob and the children are separated while they fled. The boy gets adopted by a family then there is a timeskip. the boy has always had to eat raw meat and he wants to find out about his family so he goes back to where he came from and finds the village. the village is constantly attacked by creatures and the guy gets attacked by one and is taken to their leader who turns out to be his sister who is mom to these monsters. I do not remember anything else from the movie and want to know how the movie ends. Movie was in color, live action, but it seemed old even when i watched it in the 90s so i cant tell when it was created exactly. Thanks for any help	https://en.wikipedia.org/wiki/Bleeders_(film)	Bleeders (film)
947	A friend of mine described this film to me as one of the weirdest things he’s ever seen- he can’t remember a title, or a lot of the plot details, but he remembers enough that I think you guys could figure it out!   It is set in what is possibly a gas station, or diner. A man enters at some point- who is essentially set up as the “main” character (though my friend seems to recall him dying fairly early on). At some point monsters suddenly show up and start killing everyone. Later on there is also sex between the monsters, and babies pop out and begin attacking as well. He recalls a female character possibly surviving.   To note, we are certain it isn’t Legion he’s recalling in some way.	https://en.wikipedia.org/wiki/Feast_(2005_film)	Feast (2005 film)
1004	My prof showed us a short clip in film school as an extreme example of formalism. He couldn’t stand to watch very much of it, so he only showed about 30 seconds of this movie, and I’d like to share it with my own students. It is probably from a feature film. It was in color, but a little aged. I would guess it was from the 80s. I don’t remember if the film was in English, but it looked European. It reminded me of an Eliabethan period costume drama, like Barry Lyndon, but more warm color tones. The clip was very short, so I don’t have too much to go on. It was very formalistic, almost like a montage with a lot of dissolves from scene to scene, and then back again. It took place in a palace. Everything was extremely ornate. I remember a king-like fellow walking around talking. There was one or two young boys swinging from very high swings over a gigantic indoor pool. I remember statues. I seem to remember, (or just suspect?) that one of the boys was urinating in the pool while swinging. The scene seemed to have a slightly homoerotic vibe to it. That’s all I got! I know it’s not much, but I’m sure someone here can get it! Thanks in advance!	https://en.wikipedia.org/wiki/Prospero%27s_Books	Prospero%27s Books
247	So we saw this movie a few years ago.  It was pretty weird , but lately I keep thinking about it. This is what I remember.  Foreign film (french?).  I think it might have been silent (or very little spoken dialogue). Mother, father, young teenage girl.  Mother is a pianist.  Wealthy family.  They move from the city to somewhere remote. There is some kind of accident or crash or drug deal gone wrong that happens near their house.  One survivor (the only one?) of the mayhem is a young teenage boy who was shot.  The girl hides him in one of the family’s outbuildngs, and tends to his serious abdominal/intestinal wounds.  Turns out the bad guys were smuggling stuff inside his body (I think drugs)– and naturally they are going to come looking for him.  The boy slowly begins to mend.  The bad guys hang around the family property and shoot the family’s dog.  The girl takes the boy to a school function or dance.  For camouflage, he is dressed as a girl.  While there, his abdominal wounds start to bleed profusely; the blood is very visible on the white dress he is wearing, and somehow… the nuns believe he has just reached puberty.  Odd, since he is bleeding from the abdomen. The boy and girl fall in love.  The bad guys are still looking for him/them.  The boy and girl leave her home for the old empty house in the city.  The bad guy(s) find them in the house.  They die together, shot, maybe in the house… but I keep picturing another location.  Empty, sad, depressing, lonely, weird and… I still don’t know what the point is. Any one out there seen this thing? THANKS!!	https://en.wikipedia.org/wiki/Moonlight_(2002_film)	Moonlight (2002 film)
251	Okay so I saw a movie quite a while ago, but I don’t think it’s that old, probably came out in the past 15 years. I think it starts with a girl, she’s upset about something, so she runs a really long way to her house. I think her father is missing? From what I can remember, her room is bright white, but she draws in black ink everywhere. I think it’s fantasy/drama. Possibly a kid’s movie. I’m sorry this is so vague, I don’t think I ever finished the movie and this is all I know about it.	https://en.wikipedia.org/wiki/MirrorMask	MirrorMask
334	I saw a movie within the last two years that I can not for the life of me figure out what it was. What I remember is the story is based around a women who comes to stay with a friend after a divorse or some tradegy. I can remember she drinks wine and naps and takes some sort of medicine. One day the neighbor boy comes over and he must be 16? 18? skinny longish black hair, i think he had some sort of pizza delivery job. but ends up something like he is taking pictures of her/drugs her/trys to have sex with her and she knows all of this because she has set up a camera to catch him. I don’t remeber how it enda but it was a crazy movie and i wish i knew the name! all help appreciated!	https://en.wikipedia.org/wiki/Come_Back_to_Me_(2014_film)	Come Back to Me (2014 film)
693	Hello hive mind, Can anyone help me remember the name of a deeply low budget indie/arthouse/weirdo film from the ’90s that was – i think? – filmed on low res video in black and white (ie, not pixelvision but maybe one step up) and was basically about some weird kind of slug-like creature being born and maybe crawling up the side of a mountain. No dialog, just a weird kind of droning soundtrack and a lot of grainy b&w squirming. It probably had some heavy religious symbolism. I remember renting it on VHS in the mid-’90s and for some reason I associate it with the time around which I would’ve seen the first Tetsuo: Iron Man film. The title, if I recall correctly, was one word – either XXX or The XXX – and I want to say it started with the letter “I.” I could be totally making that up though. Please help.	https://en.wikipedia.org/wiki/Begotten_%28film%29	Begotten %28film%29
